,link_fixing_commit,os,days_needed_to_remove_min,days_needed_to_remove_max,introducing_commit_id_first,introducing_commit_id_last,fixing_commit_id,commiter_fixing_date,releases_pre_fixing_commit,issues_pre_fixing_commit,open_issues_pre_fixing_commit,closed_issues_pre_fixing_commit,mean_code_frequency_addition,median_code_frequency_addition,mean_code_frequency_deletion,median_code_frequency_deletion,patch_total_modifications,patch_total_deletions,patch_total_additions,Main Language,LOC,Contributors,age_pre_fixing
109,https://github.com/zgrossbart/bridges/commit/410b840c42b8f08cb91b1a5472a1cf3ac757cea9,ios,11,11,5748f58,5748f58,410b840,2012-09-20T20:01:11Z,0,0,0,0,3504.404372,0,352.1939891,0,5,3,2,Objective-C,53157,1,25
110,https://github.com/colloquy/colloquy/commit/1107ced61ef20f65641c0e6985ed72f0e76420ff,ios,183,183,2d7aa1f7,2d7aa1f7,1107ced6,2004-06-01T16:50:55Z,0,0,0,0,1672.007509,16,1442.415519,8,31,11,20,Objective-C,22400,1,464
111,https://github.com/Lyndir/Gorillas/commit/70939d0a1833bcb295aba86ac3b01c7757296781,ios,1,209,1c32e2a,c6ad377,70939d0,2009-07-03T06:20:20Z,0,0,0,0,123.3127341,0,124.3483146,0,637,43,594,Objective-C,7160,1,215
112,https://github.com/colloquy/colloquy/commit/85b450165ae3571d7f07a0670ef4dc92a1a5c13e,ios,1,563,bda72008,4fc456b6,85b45016,2010-01-27T03:02:56Z,0,2176,314,1862,1651.311508,0,1886.505952,0,227,113,114,Objective-C,170697,1,2530
113,https://github.com/colloquy/colloquy/commit/bbda73a61e315b752b84352987fd7c72aa98b8c0,ios,0,0,ab45429d,ab45429d,bbda73a6,2011-12-16T23:57:49Z,0,2801,414,2387,1762.362069,0,2288.352217,0,8,1,7,Objective-C,177381,1,3218
114,https://github.com/mozilla-mobile/firefox-ios/commit/438a49725805d793ac9622a5fa5eb439cb032698,ios,22,44,acfcb9979,b88d6af3a,438a49725,2015-01-14T22:15:41Z,0,82,0,82,11378.04898,1167,10825.46531,614,6,3,3,Swift,39790,12,73
115,https://github.com/colloquy/colloquy/commit/ab2e492a126e6d38f18f818d424081b4e8ecb51b,ios,803,4293,8fb1e15a,e8f44ec5,ab2e492a,2014-11-25T03:53:38Z,0,3425,487,2938,2341.448413,0,3346.440476,0,76,15,61,Objective-C,184560,1,4293
116,https://github.com/mozilla-mobile/firefox-ios/commit/506c32416e0a75a689bcd44f053626f9e15e9151,ios,374,374,f4e51bcbb,f4e51bcbb,506c32416,2016-11-15T16:08:14Z,62,2232,0,2232,6670.201342,832,12224.02013,529,2,1,1,Swift,421186,67,744
117,https://github.com/Lyndir/Gorillas/commit/84bd567ba708d2e5ff691a834cf48dedccb14538,ios,0,94,db5c42c,d43a81f,84bd567,2009-06-25T21:06:27Z,0,0,0,0,131.8897196,0,130.8373832,0,90,33,57,Objective-C,6170,1,207
118,https://github.com/mozilla-mobile/firefox-ios/commit/e03050c5df7be3b6d0bbbea5c90420d467dcc720,ios,80,389,d35372b2f,6d9555a5b,e03050c5d,2016-06-21T14:05:33Z,46,1917,0,1917,5955.6,816,10781.42941,508.5,36,18,18,Swift,415685,67,597
119,https://github.com/mozilla-mobile/firefox-ios/commit/90428d1474649c6595053cc07276c5884f97befc,ios,12,68,f71bda840,b1795d377,90428d147,2015-04-23T19:14:27Z,0,370,0,370,11693.85281,1093,11163.39394,582,29,9,20,Swift,50939,30,172
120,https://github.com/colloquy/colloquy/commit/b21d5665f66efe6fbcfb8c2c823152b90f78d483,ios,0,362,bda72008,d1b3bc72,b21d5665,2009-07-10T02:49:52Z,0,1861,253,1608,1624.857411,0,1797.450281,0,319,135,184,Objective-C,162579,1,2329
121,https://github.com/colloquy/colloquy/commit/28c57745388df26e83be07740c6998921e7bc31c,ios,0,178,bda72008,3096ba87,28c57745,2009-01-07T08:48:15Z,0,1563,189,1374,1588.391771,2,1733.561717,1,226,80,146,Objective-C,156338,1,2145
122,https://github.com/herzbube/littlego/commit/a66e3608808577a67f58d9d622545c6f34615841,ios,13,13,d55af1f,d55af1f,a66e360,2016-09-12T17:47:13Z,22,306,101,205,98.53797468,0,23.98734177,0,2,1,1,Objective-C,43129,1,2059
123,https://github.com/zgrossbart/bridges/commit/2a1eabb6a0300bfea127423d18882092e1907b2a,ios,3,51,8beb9f9,9b1dc50,2a1eabb,2012-11-12T18:45:43Z,0,0,0,0,1715.374302,0,144.8994413,0,12,6,6,Objective-C,67134,1,78
124,https://github.com/aslanyanhaik/Quick-Chat/commit/b7a83c278fb1a2f3c1306f2946d51ae532d448a8,ios,0,42,649ae24,3fdf4d0,b7a83c2,2016-12-09T18:25:55Z,0,0,0,0,293.0684932,0,261.1027397,0,86,33,53,Swift,10347,1,124
125,https://github.com/colloquy/colloquy/commit/af5afbc6c749951e2b2018aa58dc84ac30fbdcff,ios,217,217,86d6e017,86d6e017,af5afbc6,2010-03-06T19:30:15Z,0,2215,322,1893,1665.895792,0,1904.274549,0,3,1,2,Objective-C,171512,1,2568
126,https://github.com/zgrossbart/bridges/commit/b9a9d29396e6b4ff6af5984809006974515fc11a,ios,7,45,071b9d9,dbf8ba2,b9a9d29,2012-10-18T18:22:27Z,0,0,0,0,3430.350829,0,269.1961326,0,58,19,39,Objective-C,59812,1,53
127,https://github.com/colloquy/colloquy/commit/e515b21c6129eb59546ee08fe018b81a855a5fca,ios,3,3,9231edd2,9231edd2,e515b21c,2013-01-02T11:33:52Z,0,3092,438,2654,1831.373219,0,2593.501425,0,5,1,4,Objective-C,208430,1,3601
128,https://github.com/colloquy/colloquy/commit/18c9eff5a422383c6dbfcc6c8fb7bccd30270cf1,ios,76,76,57f6b135,57f6b135,18c9eff5,2005-05-21T17:02:13Z,0,394,21,373,1663.785047,6,1466.042724,4,6,2,4,Objective-C,42778,1,818
129,https://github.com/mozilla-mobile/firefox-ios/commit/95cdde6bf110e3d0aca30798fa18906039165eac,ios,167,463,c8660ee6c,a68aa1e8e,95cdde6bf,2016-02-11T15:13:08Z,7,1519,0,1519,5595.730159,875,9807.656085,512,8,5,3,Swift,175407,67,466
130,https://github.com/colloquy/colloquy/commit/1365614b3a382acd40c2f3a371e67af985ba9e15,ios,2,4,f211021f,4db5d8b5,1365614b,2009-07-27T13:27:10Z,0,1885,258,1627,1627.454717,0,1803.69434,0,51,7,44,Objective-C,163599,1,2346
131,https://github.com/colloquy/colloquy/commit/fc1500c4c6b10400dbf6efaa884b40e55a3078f2,ios,25,178,3c3434df,5b5bebd9,fc1500c4,2005-03-13T05:03:34Z,0,115,3,112,1656.154354,8,1459.585752,4,107,24,83,Objective-C,40647,1,749
132,https://github.com/herzbube/littlego/commit/ecb17a845d5bc3b476369461e94f2c89925ab046,ios,9,710,37a5f49,616bd6a,ecb17a8,2013-02-24T22:54:10Z,13,97,40,57,312.1953353,0,211.5597668,0,40,18,22,Objective-C,30847,1,763
133,https://github.com/colloquy/colloquy/commit/f4eba1c8c53d8cbebaa0534013acc3299b69cb2c,ios,0,0,44e49687,44e49687,f4eba1c8,2005-02-14T03:58:30Z,0,0,0,0,1673.782152,9,1467.703412,5,40,21,19,Objective-C,36497,1,722
134,https://github.com/colloquy/colloquy/commit/66405a4299b8de61d9404496078bb62fc4dd0c99,ios,245,678,841407c5,57f6b135,66405a42,2005-11-06T19:27:30Z,0,637,39,598,1654.266575,4,1474.131215,2,28,14,14,Objective-C,49993,1,987
135,https://github.com/kiliankoe/ParkenDD/commit/66a3ae8b9362739c401d05171c8f0488f8fa3dab,ios,7,7,551efe6,551efe6,66a3ae8,2015-04-07T20:49:08Z,2,52,6,46,390.1974249,0,276.6609442,0,2,1,1,Swift,999,1,79
136,https://github.com/colloquy/colloquy/commit/13091372a8164add1ce89f703013db29b73b0764,ios,16,952,2bf42445,9218e16d,13091372,2005-10-23T07:32:56Z,0,626,38,588,1655.168044,4,1470.807163,2,496,225,271,Objective-C,49940,1,973
137,https://github.com/colloquy/colloquy/commit/7abf36309c3af02a2587da7c156931230781e636,ios,2,2,3b5f42d4,3b5f42d4,7abf3630,2013-01-24T02:28:44Z,0,3113,443,2670,1841.695402,0,2613.387931,0,4,1,3,Objective-C,209108,1,3623
138,https://github.com/mozilla-mobile/firefox-ios/commit/8f8b8c10327c39de415962fc54d1704add5c4906,ios,62,277,484df0b68,f9edb2614,8f8b8c103,2016-02-01T22:13:53Z,3,1486,0,1486,5572.421053,878,9759.873684,514,35,29,6,Swift,174973,67,456
139,https://github.com/colloquy/colloquy/commit/e06e6346651f44c770161619690df7e9094185a5,ios,0,0,f79b972e,f79b972e,e06e6346,2005-02-14T03:23:13Z,0,0,0,0,1673.782152,9,1467.703412,5,5,1,4,Objective-C,36500,1,722
140,https://github.com/colloquy/colloquy/commit/c78736941d7eecd0e0624c8e11ac4331528d8a13,ios,370,370,2962169e,2962169e,c7873694,2005-01-09T18:47:19Z,0,0,0,0,1694.100391,10,1478.449804,5,17,8,9,Objective-C,32163,1,686
141,https://github.com/mozilla-mobile/firefox-ios/commit/3e2438fc62d7c2ef778b8bdd47541c11020a2cfa,ios,374,374,f4e51bcbb,f4e51bcbb,3e2438fc6,2016-11-16T14:41:44Z,62,2233,0,2233,6670.201342,832,12224.02013,529,2,1,1,Swift,421147,67,745
142,https://github.com/colloquy/colloquy/commit/fe65423dd7aca3b0e3d28d23ca9709e111ec8790,ios,6,6,6a61a26d,6a61a26d,fe65423d,2010-07-03T06:33:28Z,0,2347,347,2000,1707.06639,0,1962.804979,0,2,1,1,Objective-C,174155,1,2687
143,https://github.com/herzbube/littlego/commit/cf6e6d2c3403842ef2f7548a03d749ad8ca10b06,ios,13,13,c6eb1a7,c6eb1a7,cf6e6d2,2014-05-29T23:16:38Z,18,207,76,131,221.3129496,0,117.7446043,0,8,4,4,Objective-C,35488,1,1222
144,https://github.com/mozilla-mobile/firefox-ios/commit/eea5117f1fbff2119bd6479cb5a97e24ea5b185f,ios,86,86,3cddf1c8c,3cddf1c8c,eea5117f1,2016-06-08T20:12:26Z,44,1896,0,1896,5892.837209,815,10656.99419,502,16,8,8,Swift,414520,67,584
145,https://github.com/colloquy/colloquy/commit/eefff034f7453b51347171cc460393f2ef1e3f96,ios,0,0,9932d19c,9932d19c,eefff034,2004-04-17T13:08:18Z,0,0,0,0,1668.870968,17,1434.765509,9,7,2,5,Objective-C,19236,1,419
146,https://github.com/colloquy/colloquy/commit/58d2c3d8affe54b227b5afa8fb5b8d2c6af9983c,ios,0,2,d66314d3,8f368787,58d2c3d8,2004-09-19T16:05:57Z,0,0,0,0,1676.537676,13,1456.489144,6,70,47,23,Objective-C,29061,1,574
147,https://github.com/colloquy/colloquy/commit/03c71c86e1087b13fa2d50319c514ccd92aa89b8,ios,1187,1187,488509be,488509be,03c71c86,2007-03-10T08:15:17Z,0,1232,132,1100,1700.955725,1,1517.280916,1,9,1,8,Objective-C,58005,1,1476
148,https://github.com/colloquy/colloquy/commit/517dca174d77fb89f90e6381d30209c6cfc4c02c,ios,8,561,a9d2b789,21e95cee,517dca17,2005-07-10T16:24:43Z,0,502,27,475,1655.668016,5,1454.62753,3,97,39,58,Objective-C,45591,1,868
149,https://github.com/herzbube/littlego/commit/313aa46c7983bd9af7bc197c90d541b1a8e31e73,ios,16,566,2200907,64c333d,313aa46,2013-02-24T18:29:08Z,13,97,40,57,312.1953353,0,211.5597668,0,103,52,51,Objective-C,30457,1,763
150,https://github.com/colloquy/colloquy/commit/d0097d1fefcd82d1dfdfeaf759be23f78f64b00c,ios,43,184,bf4548a7,4527bcea,d0097d1f,2004-07-02T14:25:37Z,0,0,0,0,1670.567296,15,1446.874214,7,12,3,9,Objective-C,25753,1,495
151,https://github.com/herzbube/littlego/commit/efb2e8f21ec346826f193aa3cbad4560d04e35b7,ios,36,36,9958843,9958843,efb2e8f,2014-08-10T14:29:12Z,18,239,87,152,171.1947566,0,73.35205993,0,16,1,15,Objective-C,36727,1,1295
152,https://github.com/colloquy/colloquy/commit/af65bc0f51e379791ae6356f58e236141d7ce338,ios,1,78,6387dc3e,fce73b71,af65bc0f,2014-11-28T05:32:45Z,0,3427,487,2940,2341.448413,0,3346.440476,0,16,6,10,Objective-C,184619,1,4296
153,https://github.com/herzbube/littlego/commit/635051c0201637ebb53ed142adc49a5c68d6ff9f,ios,26,419,5340832,af99025,635051c,2014-05-30T20:14:29Z,18,207,76,131,221.3129496,0,117.7446043,0,7,2,5,Objective-C,35574,1,1223
154,https://github.com/colloquy/colloquy/commit/95b606278686e528ad90e2eca4b1d81525de701b,ios,139,139,2cfd0a6e,2cfd0a6e,95b60627,2004-04-17T21:27:36Z,0,0,0,0,1668.870968,17,1434.765509,9,8,1,7,Objective-C,19274,1,419
155,https://github.com/colloquy/colloquy/commit/c4e33a5847f394a39fd6a7be40b04fb146b779e6,ios,7,7,3b8f5931,3b8f5931,c4e33a58,2007-01-09T05:10:31Z,0,1169,112,1057,1695.92911,2,1505.656109,1,41,1,40,Objective-C,53890,1,1416
156,https://github.com/zgrossbart/bridges/commit/9052f8034bd15a605ec703a8207757c6f1e9d57b,ios,4,12,116c760,b7036b5,9052f80,2012-09-14T14:46:22Z,0,0,0,0,3504.433243,0,356.2152589,0,118,41,77,Objective-C,52323,1,19
157,https://github.com/kiliankoe/ParkenDD/commit/a9f893a9f0f945b1ec9b81b4337ef1cf22f94f9c,ios,0,2,e9e43b9,a079614,a9f893a,2015-10-27T17:11:16Z,8,132,18,114,212.9460784,0,37.6127451,0,61,51,10,Swift,2051,3,282
158,https://github.com/colloquy/colloquy/commit/44a91b5ffad73cce56b87d12a9aa7e873a136ff1,ios,0,214,e994c104,2e0f5903,44a91b5f,2009-06-25T00:41:42Z,0,1842,250,1592,1627.099065,0,1794.792523,0,82,42,40,Objective-C,161539,1,2314
159,https://github.com/herzbube/littlego/commit/8ad11bdb7623b8138bca55ef65d95c7fd7d54bf9,ios,12,276,b594185,716d923,8ad11bd,2011-12-17T22:28:43Z,6,0,0,0,423.1256158,0,269.8226601,0,162,48,114,Objective-C,17267,1,328
160,https://github.com/colloquy/colloquy/commit/73a3d2d1cfd154cf55b602f8ccc3995b2d5ac15d,ios,104,289,3c3434df,9fcbefd0,73a3d2d1,2005-07-03T00:17:40Z,0,493,26,467,1654.489218,5,1453.559299,3,100,92,8,Objective-C,42573,1,861
161,https://github.com/colloquy/colloquy/commit/f3eecdd9f79f169b281229834c125e9f3f4d5ef6,ios,1,27,8e672c57,3c3434df,f3eecdd9,2004-09-17T23:39:43Z,0,0,0,0,1676.404337,13.5,1455.590561,6,12,3,9,Objective-C,28826,1,572
162,https://github.com/colloquy/colloquy/commit/0886c86b2295e7b29a01af0e915d4e4fc0ce7378,ios,28,236,3efe87ee,cac406f8,0886c86b,2004-05-11T03:20:24Z,0,0,0,0,1671.871571,16.5,1440.082294,9,15,6,9,Objective-C,20622,1,443
163,https://github.com/ChatSecure/ChatSecure-iOS/commit/92e5b9546770c90bd2972530f3dfae42c692b8e3,ios,7,820,7c1fff99,565bb261,92e5b954,2016-07-02T00:48:19Z,26,525,58,467,454.8994083,89,272.3017751,51,125,59,66,Objective-C,24017,7,1791
164,https://github.com/colloquy/colloquy/commit/0e54db8d5fe692ed6a534fae73f752601a05297e,ios,17,96,90900032,2d80038e,0e54db8d,2005-09-11T20:53:00Z,0,576,31,545,1666.178962,4.5,1466.587432,3,9,4,5,Objective-C,46905,1,931
165,https://github.com/colloquy/colloquy/commit/b47cc2e49d89ea31d1e1a82c5dac072e8cb8b637,ios,0,633,bda72008,7471ce19,b47cc2e4,2010-04-08T01:07:29Z,0,2236,330,1906,1679.439271,0,1921.540486,0,143,77,66,Objective-C,171909,1,2601
166,https://github.com/Lyndir/Gorillas/commit/c6ad3779fe906883091b21ef8698a2a7d3597da5,ios,1,210,db5c42c,dded3d9,c6ad377,2009-07-01T22:34:49Z,0,0,0,0,123.3127341,0,124.3483146,0,362,171,191,Objective-C,7122,1,213
167,https://github.com/colloquy/colloquy/commit/2753c2e67d0931dc61baccd3957dec3be85764c3,ios,1,1,7caf5151,7caf5151,2753c2e6,2005-01-19T03:29:24Z,0,0,0,0,1694.144909,9.5,1479.908616,5,136,59,77,Objective-C,32913,1,696
168,https://github.com/mozilla-mobile/firefox-ios/commit/d4477322948f9cc448b7a120498438f7bb78635b,ios,80,389,d35372b2f,6d9555a5b,d44773229,2016-06-21T20:04:18Z,46,1920,0,1920,5955.6,816,10781.42941,508.5,36,18,18,Swift,415477,67,597
169,https://github.com/colloquy/colloquy/commit/8555dac651e5ab32cbd41e8192269f18f983f2a6,ios,0,528,8fb1e15a,cf6d422b,8555dac6,2004-08-04T23:18:54Z,0,0,0,0,1672.311392,15,1450.363291,6,18,9,9,Objective-C,27504,1,528
170,https://github.com/aslanyanhaik/Quick-Chat/commit/11fa08fec9b11e5a51d7fe9fd68d4c1d6f941d06,ios,0,43,649ae24,29d163d,11fa08f,2016-12-10T13:18:52Z,0,0,0,0,293.0684932,0,261.1027397,0,126,26,100,Swift,10503,1,125
171,https://github.com/colloquy/colloquy/commit/82ffa9a54c49a182b0ef92abce8e878f1e3a98fa,ios,14,14,c813849c,c813849c,82ffa9a5,2009-05-03T18:34:41Z,0,1790,239,1551,1611.594096,1,1775.658672,0.5,9,2,7,Objective-C,160395,1,2261
172,https://github.com/Lyndir/Gorillas/commit/ecda404a0c7ca982ba9a7b20f10fd677325310e2,ios,0,2,db5c42c,1c32e2a,ecda404,2008-12-06T13:24:16Z,0,0,0,0,176.9060284,0,154.998227,0,2342,609,1733,Objective-C,2471,1,6
173,https://github.com/zgrossbart/bridges/commit/32c6e11e42264f2a7e76d69bc85155dfbcd87acf,ios,0,40,40cd0ba,1951b23,32c6e11,2012-10-11T15:29:45Z,0,0,0,0,3458.126722,0,301.9366391,0,47,22,25,Objective-C,58669,1,46
174,https://github.com/zgrossbart/bridges/commit/71c61804f6f820a89c05df01bc670052dd342525,ios,21,21,65a2682,65a2682,71c6180,2012-11-12T18:48:50Z,0,0,0,0,1715.374302,0,144.8994413,0,2,1,1,Objective-C,67134,1,78
175,https://github.com/ChatSecure/ChatSecure-iOS/commit/72352c75103b889179d85da85e99c2725891d6ee,ios,18,1001,7af7990c,3d5a6255,72352c75,2016-12-28T21:40:26Z,27,636,90,546,419.9090909,68,261.7482517,32,103,51,52,Objective-C,27223,7,1970
176,https://github.com/Lyndir/Gorillas/commit/a778b468769d47f7cad1c824eddc1dfe7d8900f9,ios,0,35,db5c42c,fcc67d4,a778b46,2009-06-25T21:06:21Z,0,0,0,0,131.8897196,0,130.8373832,0,416,288,128,Objective-C,4019,1,207
177,https://github.com/colloquy/colloquy/commit/39ad7ed1995cfa285c946fc37ca18b9d00642816,ios,13,973,8fb1e15a,0a4439b9,39ad7ed1,2005-10-23T19:29:03Z,0,626,38,588,1655.168044,4,1470.807163,2,101,31,70,Objective-C,49995,1,973
178,https://github.com/colloquy/colloquy/commit/cafe4911b29fc08ea706d9732abb05891b3f06fb,ios,270,270,ea479fa0,ea479fa0,cafe4911,2010-05-10T01:34:39Z,0,2261,336,1925,1687.977505,0,1937.169734,0,2,1,1,Objective-C,173208,1,2633
179,https://github.com/colloquy/colloquy/commit/31273e348856526c8b2d75d70b371f3a1ed197d8,ios,135,135,b0277dfc,b0277dfc,31273e34,2004-04-14T15:09:58Z,0,0,0,0,1668.870968,17,1434.765509,9,4,2,2,Objective-C,18971,1,416
180,https://github.com/colloquy/colloquy/commit/51bb874cd2fe3ad39c92d876afd981f4954e7ee9,ios,45,1029,8fb1e15a,68adad4a,51bb874c,2005-12-18T19:23:22Z,0,686,43,643,1600.318942,4,1424.384401,2.5,239,78,161,Objective-C,50099,1,1029
181,https://github.com/mozilla-mobile/firefox-ios/commit/d1a84ba96662e7626283538adc996aff713de8c9,ios,145,145,55332ba09,55332ba09,d1a84ba96,2016-06-08T20:13:44Z,44,1896,0,1896,5892.837209,815,10656.99419,502,4,2,2,Swift,414520,67,584
182,https://github.com/colloquy/colloquy/commit/e2f8e3fac302ba153dd21de44fd687c788ed2dba,ios,256,767,0daae53e,f79b972e,e2f8e3fa,2005-10-28T03:59:26Z,0,628,38,590,1655.168044,4,1470.807163,2,29,18,11,Objective-C,49988,1,978
183,https://github.com/ChatSecure/ChatSecure-iOS/commit/893b0823749847ea87383ce560553cae8ca132fb,ios,337,1653,ec331bfa,9002d47d,893b0823,2016-03-18T00:52:17Z,23,453,44,409,438.9673913,118.5,271.1521739,54,37,7,30,Objective-C,24215,7,1685
184,https://github.com/mozilla-mobile/firefox-ios/commit/73cfbcc17b21990f30990d0e0fa953bf1a17970e,ios,123,296,c8660ee6c,c5d488fdd,73cfbcc17,2015-08-28T22:15:54Z,3,991,0,991,8457.492958,1003,8813.220657,546,6,5,1,Swift,161210,50,299
185,https://github.com/herzbube/littlego/commit/d64c9d96420ad845131ab682eda7e5cc51eee3ef,ios,22,52,9ae4d5e,5eb2112,d64c9d9,2013-12-06T22:51:44Z,17,187,70,117,233.310231,0,146.5841584,0,10,5,5,Objective-C,35570,1,1048
186,https://github.com/colloquy/colloquy/commit/6d92d2fd155e5557384f2003bd1698a1f092bbc1,ios,664,664,f79b972e,f79b972e,6d92d2fd,2006-12-10T19:26:55Z,0,1139,104,1035,1694.068966,2,1501.497751,1,133,37,96,Objective-C,52192,1,1386
187,https://github.com/colloquy/colloquy/commit/bf79c4d5b33e76e8730e5878cc9bb92724e7ce82,ios,13,75,f79b972e,66a6fb7a,bf79c4d5,2005-04-30T16:29:07Z,0,308,15,293,1663.710106,6,1466.442819,4,55,29,26,Objective-C,41725,1,797
188,https://github.com/herzbube/littlego/commit/55342cbde9b30a6523b12fc0b21cafe1c6c8981d,ios,149,149,515028f,515028f,55342cb,2011-08-17T21:14:00Z,1,0,0,0,495.356974,0,290.1040189,0,2,1,1,Objective-C,6761,1,206
189,https://github.com/herzbube/littlego/commit/db788ef8332b67f6c9cc5e340397d135b57324a2,ios,1,1,202a397,202a397,db788ef,2014-08-10T13:59:07Z,18,239,87,152,171.1947566,0,73.35205993,0,6,3,3,Objective-C,36720,1,1295
190,https://github.com/colloquy/colloquy/commit/11904bc41fb7bd47797f4d0f19d76fc349c7b133,ios,0,303,3c3434df,9599fe72,11904bc4,2005-07-16T19:53:39Z,0,510,27,483,1655.668016,5,1454.62753,3,28,13,15,Objective-C,45674,1,874
191,https://github.com/mozilla-mobile/firefox-ios/commit/f9a843273d507869d5d53c06ae236dfa6e1e76d1,ios,16,16,c5d488fdd,c5d488fdd,f9a843273,2015-05-13T17:43:50Z,0,461,0,461,11804.57456,1078,11288.76316,572.5,6,3,3,Swift,53367,32,192
192,https://github.com/colloquy/colloquy/commit/f98728de5e7da585776328a4436e4b5d8b2cb5c0,ios,5,5,bda72008,bda72008,f98728de,2008-07-18T23:51:00Z,0,1467,178,1289,1569.378425,1,1681.700342,1,4,1,3,Objective-C,148676,1,1972
193,https://github.com/codecombat/codecombat-ios/commit/5c95e4ec4124f04897e2ae592577f1e2f6d44a74,ios,0,33,ad096d2,7398562,5c95e4e,2014-09-09T04:40:06Z,0,36,30,6,68.60076046,0,44.34220532,0,125,38,87,C,30395,2,37
194,https://github.com/colloquy/colloquy/commit/e1cd7932ea6bb30a21ecf76f6c1cfe36a2532a81,ios,2,101,cb7a85bb,e8893990,e1cd7932,2004-04-17T01:54:30Z,0,0,0,0,1668.870968,17,1434.765509,9,112,33,79,Objective-C,19114,1,419
195,https://github.com/colloquy/colloquy/commit/7bae98a71ebb8f891e0686c96fb55a24240c7fae,ios,152,987,8fb1e15a,fdffafe0,7bae98a7,2005-11-06T20:17:52Z,0,637,39,598,1654.266575,4,1474.131215,2,116,53,63,Objective-C,49999,1,987
196,https://github.com/colloquy/colloquy/commit/dac56c7d619c76dd43a78428033e25672b370c33,ios,0,0,00f473f3,00f473f3,dac56c7d,2004-04-17T12:46:01Z,0,0,0,0,1668.870968,17,1434.765509,9,26,22,4,Objective-C,19216,1,419
197,https://github.com/colloquy/colloquy/commit/44d0fc0c7ccc2f908291e451d32143d3f4b8df36,ios,7,7,b571176d,b571176d,44d0fc0c,2015-01-06T02:18:37Z,0,3458,487,2971,2367.227642,0,3409.121951,0,5,2,3,Objective-C,186557,1,4335
198,https://github.com/colloquy/colloquy/commit/a128f9a851e0dbf5d43151643694d85c35ee26f2,ios,30,273,7a1170a2,3fb1b461,a128f9a8,2005-05-21T19:26:12Z,0,397,21,376,1663.785047,6,1466.042724,4,34,5,29,Objective-C,42750,1,818
199,https://github.com/colloquy/colloquy/commit/32031f24e3e30c461c530b2113a1a69a2f553a39,ios,516,702,3efe87ee,a8aae415,32031f24,2005-08-20T05:02:47Z,0,558,31,527,1658.144022,5,1459.701087,3,6,4,2,Objective-C,46732,1,909
200,https://github.com/colloquy/colloquy/commit/0ae865ecebbc9a5c2dacd171cce0fac2fd764eef,ios,888,888,5080103f,5080103f,0ae865ec,2013-07-28T08:38:41Z,0,3225,457,2768,1979.495327,0,2825.697819,0,12,1,11,Objective-C,210926,1,3808
201,https://github.com/herzbube/littlego/commit/62bc4f11c67711299272a1875f66ce36c1f56f48,ios,14,14,2195fec,2195fec,62bc4f1,2013-02-08T16:41:39Z,13,92,38,54,329.3699422,0,215.583815,0,4,2,2,Objective-C,29947,1,747
202,https://github.com/mozilla-mobile/firefox-ios/commit/0fba934f99ab385d174c373bbcc609199d03d8df,ios,146,146,55332ba09,55332ba09,0fba934f9,2016-06-07T13:53:49Z,44,1889,0,1889,5892.837209,815,10656.99419,502,4,2,2,Swift,414533,67,583
203,https://github.com/AaronRandall/Megabite/commit/2c6f31bfc1344488ecfe1714a05b3a8a5bdbb07e,ios,0,0,5be7b2c,5be7b2c,2c6f31b,2016-01-02T17:33:55Z,0,0,0,0,92.74358974,0,42.06153846,0,19,10,9,Objective-C,32139,1,69
204,https://github.com/herzbube/littlego/commit/2f46e5ee409aea7457ed45c5eb69307363ca52d7,ios,20,20,56a45da,56a45da,2f46e5e,2013-04-19T22:32:33Z,14,127,51,76,286.2857143,0,185.3958333,0,2,1,1,Objective-C,31376,1,817
205,https://github.com/colloquy/colloquy/commit/37628a23d583ad85daea4d8e7e3d4e19707e8242,ios,1528,1967,5c607e8c,aa6e22a0,37628a23,2009-08-31T02:53:27Z,0,2005,277,1728,1623.03619,0,1818.860952,0,10,4,6,Objective-C,170340,1,2381
206,https://github.com/colloquy/colloquy/commit/f48ffaf7998c4d4095632f8dcaf40c0b2e381014,ios,269,290,8fb1e15a,468b2ee2,f48ffaf7,2003-12-10T13:50:04Z,0,0,0,0,1666.774272,20,1429.634709,12.5,28,15,13,Objective-C,26834,1,290
207,https://github.com/colloquy/colloquy/commit/7141ae3125777c73f6a8c06354046aa4a1d82090,ios,1,1,0b76d95b,0b76d95b,7141ae31,2009-01-27T02:52:39Z,0,1653,204,1449,1586.845324,1.5,1735.406475,1,11,4,7,Objective-C,157436,1,2165
208,https://github.com/colloquy/colloquy/commit/9f55db243e6140958db99ea3fb94093cfc386fc7,ios,5,5,aba61bad,aba61bad,9f55db24,2010-01-22T01:16:36Z,0,2168,311,1857,1653.586139,0,1886.932673,0,5,1,4,Objective-C,170511,1,2525
209,https://github.com/mozilla-mobile/firefox-ios/commit/83145bbcbe5ac6674be32229617b4cb23868f44b,ios,54,111,ad68d193e,2a56cddf5,83145bbcb,2016-03-16T14:24:46Z,20,1630,0,1630,5621.184783,835.5,10013.21739,506,113,53,60,Swift,405602,67,500
210,https://github.com/colloquy/colloquy/commit/618c3a546fa70e0999b8b553fc3c6463abbd60f0,ios,623,623,f543c790,f543c790,618c3a54,2010-08-08T15:25:09Z,0,2384,351,2033,1727.569328,0,1986.644958,0,4,1,3,Objective-C,174162,1,2723
